matID,P,A,S,S_category,C,NODFst,N_lowHigh,NODFc,rho_mean0,rho_mean1,fPersP0,fPersP1,criterion_check0,criterion_check1
872,54,155,209,3,0.078853,1.2817,1,2.511185342,0.04946754629251,0.0500566954445913,0.518518518518518,0.907407407407407,1,1
873,56,173,229,3,0.078757,1.6253,1,2.999527851,0.0498658667938123,0.0495484559749655,0.5,0.928571428571429,1,1
874,56,159,215,3,0.076258,1.3442,1,2.619862474,0.0510904615859367,0.0498866017903443,0.517857142857143,0.892857142857143,1,1
875,65,168,233,3,0.070788,1.6536,1,3.173762148,0.0481475988212457,0.0491260029071537,0.307692307692308,0.769230769230769,1,1
876,45,182,227,3,0.072527,1.7017,1,3.864706041,0.0492534945948586,0.0499373552828145,0.533333333333333,0.977777777777778,1,1
877,50,158,208,3,0.07519,1.3356,1,2.645003792,0.0494159626060431,0.0499173320369718,0.48,0.94,1,1
878,62,149,211,3,0.065382,1.0953,1,2.235513682,0.0506727445752411,0.0503972001461795,0.629032258064516,0.903225806451613,1,1
879,63,168,231,3,0.086735,1.4406,1,2.413896647,0.0501006276911009,0.0494366165950061,0.365079365079365,0.777777777777778,1,1
880,47,148,195,3,0.089994,1.1735,1,2.327244894,0.0497551572511687,0.049660805875539,0.595744680851064,0.957446808510638,1,1
881,60,44,104,2,0.084091,1.6036,1,4.704187054,0.0488354343949091,0.0490814747844348,0.35,0.55,1,1
882,50,161,211,3,0.076149,1.3839,1,2.693027916,0.0505559081872196,0.0505286733746175,0.52,0.96,1,1
883,44,172,216,3,0.079413,1.6663,1,3.719134674,0.0510752703151649,0.0496244624239346,0.386363636363636,0.954545454545455,1,1
884,57,156,213,3,0.082996,1.079,1,2.034428694,0.0523812202298555,0.0506181403401039,0.473684210526316,0.912280701754386,1,1
885,47,171,218,3,0.092199,1.1193,1,2.139507033,0.0508401628601045,0.0511038932418461,0.553191489361702,0.914893617021277,1,1
886,45,150,195,3,0.093185,0.67783,1,1.555594375,0.0505731044995634,0.0506770063034971,0.822222222222222,0.888888888888889,1,1
887,44,179,223,3,0.092814,0.89835,1,1.81254786,0.0496641314792792,0.0491455750036867,0.590909090909091,0.977272727272727,1,1
888,54,144,198,3,0.068544,0.84218,1,1.869848265,0.0505272857115604,0.0503632529131236,0.740740740740741,0.925925925925926,1,1
889,50,125,175,3,0.06752,1.4503,1,3.163498023,0.0512170875448895,0.0507097565759593,0.46,0.9,1,1
890,48,163,211,3,0.10225,0.87315,1,1.702823456,0.0497412063700364,0.0500953480040718,0.708333333333333,0.895833333333333,1,1
891,45,121,166,3,0.067034,1.5782,1,3.823983554,0.0479829233250092,0.0487678572353202,0.555555555555556,0.888888888888889,1,1
892,63,159,222,3,0.078866,1.3165,1,2.456560443,0.0495320157598819,0.0501815028196574,0.333333333333333,0.777777777777778,1,1
893,67,155,222,3,0.067116,1.3006,1,2.414569719,0.0493904833842955,0.0502465735557664,0.567164179104478,0.805970149253731,1,1
894,50,171,221,3,0.084327,1.5016,1,2.777036845,0.0505421992654532,0.050088701613733,0.58,0.88,1,1
895,50,175,225,3,0.087886,1.1537,1,2.184963252,0.0498599229389401,0.0491295855794488,0.64,0.94,1,1
896,53,154,207,3,0.087111,1.0934,1,2.118318542,0.0494168799193739,0.0495654349093378,0.528301886792453,0.886792452830189,1,1
897,45,163,208,3,0.06394,1.8519,1,4.5627961,0.0490772386651242,0.0499351048664868,0.488888888888889,0.911111111111111,1,1
898,46,165,211,3,0.099473,1.0074,1,1.950872553,0.0498805406502391,0.0494869723789277,0.565217391304348,0.91304347826087,1,1
899,45,160,205,3,0.06875,1.2265,1,2.65570162,0.049104280717953,0.049358508020249,0.688888888888889,0.977777777777778,1,1
900,63,164,227,3,0.045587,2.3418,1,7.425970503,0.0510383262565519,0.0499717077214325,0.301587301587302,0.857142857142857,1,1
901,64,148,212,3,0.082559,1.0445,1,1.94149199,0.0504264047280009,0.050033178774747,0.390625,0.734375,1,1
902,55,142,197,3,0.051857,0.42264,1,1.406381708,0.0508026254164222,0.0509629240598914,0.8,0.945454545454545,1,1
903,44,156,200,3,0.076486,0.25552,1,1.085185584,0.0496545715831988,0.0496605472396335,0.931818181818182,1,1,1
904,45,163,208,3,0.077164,1.222,1,2.599375487,0.0507932515535734,0.0506696129549894,0.711111111111111,0.955555555555556,1,1
905,43,157,200,3,0.078359,0.5125,1,1.401781163,0.0507898680158034,0.0506581845413704,0.790697674418605,0.976744186046512,1,1
906,51,153,204,3,0.064462,1.1268,1,2.494446729,0.049963844525633,0.0497590138489878,0.686274509803922,1,1,1
907,57,157,214,3,0.081015,0.99445,1,1.864372568,0.0496602121143828,0.0487761556585177,0.543859649122807,0.87719298245614,1,1
908,59,147,206,3,0.067105,1.0673,1,2.219078379,0.0501853518429088,0.0497601803774321,0.576271186440678,0.88135593220339,1,1
909,46,158,204,3,0.063566,1.3211,1,2.986211989,0.0493111930423162,0.0491077182305189,0.760869565217391,0.978260869565217,1,1
910,47,161,208,3,0.082728,0.60067,1,1.433258449,0.0500269011269403,0.0499036690826415,0.74468085106383,0.957446808510638,1,1
911,61,155,216,3,0.084294,0.69414,1,1.469938356,0.0487971948128137,0.0496850272675803,0.573770491803279,0.80327868852459,1,1
912,52,151,203,3,0.070555,0.62818,1,1.520228446,0.0502646256951191,0.050307821635458,0.846153846153846,0.980769230769231,1,1
913,66,149,215,3,0.080639,0.78708,1,1.537100543,0.0505487253955339,0.0495945687833139,0.439393939393939,0.742424242424242,1,1
914,44,144,188,3,0.053819,0.53002,1,1.682497932,0.0508793141010226,0.0505299410157305,0.840909090909091,1,1,1
915,42,159,201,3,0.084906,0.52609,1,1.393783838,0.0507670372576948,0.0504534133793982,0.785714285714286,0.976190476190476,1,1
916,52,152,204,3,0.075025,1.0704,1,2.250011394,0.0506382097945286,0.0507511134880059,0.673076923076923,0.923076923076923,1,1
917,62,154,216,3,0.082321,0.77185,1,1.586293918,0.0499721941230265,0.0498497898796561,0.435483870967742,0.790322580645161,1,1
918,65,152,217,3,0.086235,0.58105,1,1.284261195,0.0501183078417811,0.0497302355438406,0.476923076923077,0.723076923076923,1,1
919,44,142,186,3,0.047055,1.4303,1,4.332986083,0.0497493426630785,0.0493263994574516,0.727272727272727,1,1,1
920,47,155,202,3,0.07687,0.43033,1,1.264311258,0.0496200198408553,0.0498919739448446,0.787234042553192,0.978723404255319,1,1
921,43,167,210,3,0.088985,0.52381,1,1.354563568,0.0498102677660622,0.0500871063896204,0.883720930232558,0.976744186046512,1,1
922,67,152,219,3,0.087392,0.31117,1,0.976252935,0.0500566472759136,0.0505095333613708,0.537313432835821,0.686567164179104,1,1
923,59,151,210,3,0.083623,0.5514,1,1.317219195,0.0498765352539578,0.0499436220503632,0.576271186440678,0.796610169491525,1,1
924,46,164,210,3,0.084703,1.0689,1,2.071768615,0.0501063923388068,0.0499966511420266,0.782608695652174,0.956521739130435,1,1
925,66,148,214,3,0.060606,1.8304,1,3.664721883,0.0506316918726709,0.0510272664024081,0.454545454545455,0.848484848484849,1,1
926,55,155,210,3,0.071085,0.5751,1,1.399610117,0.0498538236333966,0.0499008025895579,0.672727272727273,0.854545454545454,1,1
927,52,156,208,3,0.087771,0.51651,1,1.294742119,0.0503312183824667,0.0504512892576449,0.692307692307692,0.846153846153846,1,1
928,49,147,196,3,0.08191,0.45902,1,1.303466265,0.0503609700697362,0.0507050763946686,0.755102040816326,0.938775510204082,1,1
929,42,167,209,3,0.084545,0.3531,1,1.179703021,0.0491296901582006,0.0490071345701351,0.833333333333333,1,1,1
930,52,151,203,3,0.075904,0.99334,1,1.995804439,0.0505547571014738,0.0503311744777385,0.596153846153846,0.884615384615385,1,1
931,50,158,208,3,0.058734,1.1369,1,2.591961018,0.0498442071397557,0.0500437406379539,0.78,0.96,1,1
932,51,156,207,3,0.071141,0.50959,1,1.421877509,0.0503668248262987,0.0503208946938676,0.764705882352941,0.96078431372549,1,1
933,44,148,192,3,0.072635,1.2527,1,2.685437825,0.0507057769465997,0.0502933656368842,0.75,0.977272727272727,1,1
934,60,157,217,3,0.062845,1.7981,1,3.767233138,0.0498737269125068,0.0499336874653122,0.483333333333333,0.833333333333333,1,1
935,51,159,210,3,0.072019,1.4316,1,2.973572444,0.0511507583287287,0.0507742560922671,0.568627450980392,0.96078431372549,1,1
936,52,160,212,3,0.079928,0.74241,1,1.635115398,0.0494745614686925,0.0504266641136785,0.653846153846154,0.961538461538462,1,1
937,57,154,211,3,0.076213,0.31083,1,1.070124749,0.050360431144877,0.0506159903148198,0.807017543859649,0.824561403508772,1,1
938,52,155,207,3,0.079032,0.48151,1,1.290402005,0.0490131839567324,0.0489580261954702,0.807692307692308,0.942307692307692,1,1
939,44,157,201,3,0.077736,0.33628,1,1.168844132,0.0498255781533073,0.0498512571279274,0.818181818181818,0.977272727272727,1,1
940,47,161,208,3,0.082992,0.67403,1,1.553066969,0.0485581338767425,0.0494233385669569,0.808510638297872,0.936170212765957,1,1
941,43,168,211,3,0.083472,0.84325,1,1.790112422,0.049704965238916,0.0500813137081603,0.813953488372093,0.976744186046512,1,1
942,66,152,218,3,0.081639,0.60397,1,1.324703176,0.0493017233515192,0.0500814804106154,0.560606060606061,0.787878787878788,1,1
943,61,151,212,3,0.063837,0.79346,1,1.768190419,0.0491761583872462,0.0493457416597591,0.672131147540984,0.934426229508197,1,1
944,46,158,204,3,0.073473,1.3945,1,3.028444584,0.0499578370127043,0.0503023388743313,0.543478260869565,0.934782608695652,1,1
945,50,157,207,3,0.076178,1.0937,1,2.299589263,0.0511211259577753,0.0501065990960092,0.62,0.94,1,1
946,42,150,192,3,0.074603,0.8404,1,1.93953477,0.0499580571472114,0.0499980945381886,0.880952380952381,1,1,1
947,51,155,206,3,0.06439,1.7895,1,3.977448969,0.0512578239099379,0.0506323556847819,0.588235294117647,0.92156862745098,1,1
948,42,129,171,3,0.054817,0.84104,1,2.370604816,0.0509817311241875,0.0506957012367732,0.714285714285714,1,1,1
949,45,164,209,3,0.057724,1.6114,1,4.04770149,0.0495257569918174,0.0496789752716815,0.688888888888889,0.977777777777778,1,1
950,45,159,204,3,0.083718,0.48856,1,1.329533555,0.0501571008550229,0.050023541386712,0.755555555555556,0.955555555555556,1,1
951,52,160,212,3,0.080048,1.0991,1,2.137104001,0.0495735478660435,0.0495692856797474,0.653846153846154,0.846153846153846,1,1
952,45,168,213,3,0.079365,0.71121,1,1.638284368,0.0497985933724217,0.0498594463517116,0.777777777777778,1,1,1
953,46,138,184,3,0.06758,0.49624,1,1.479448381,0.0507256061565341,0.0507280632988006,0.717391304347826,1,1,1
954,43,146,189,3,0.074227,0.84995,1,1.937257185,0.0490921192656591,0.049099542438646,0.86046511627907,1,1,1
955,59,134,193,3,0.041235,1.5446,1,3.997572282,0.0495952629679652,0.0495252717263698,0.593220338983051,0.898305084745763,1,1
956,46,165,211,3,0.061528,1.6633,1,3.918324792,0.0499053334875455,0.0503793389626125,0.695652173913043,0.956521739130435,1,1
957,52,163,215,3,0.075743,1.2032,1,2.329123096,0.049936786031941,0.0498449582374151,0.634615384615385,0.923076923076923,1,1
958,53,160,213,3,0.067689,0.9203,1,1.967573568,0.0492836592141535,0.0496698428544142,0.69811320754717,0.943396226415094,1,1
959,50,157,207,3,0.06586,0.96652,1,2.160192982,0.0499665501904871,0.050125847698875,0.8,0.96,1,1
960,64,151,215,3,0.069123,1.4647,1,3.188110051,0.0491691320423091,0.0494364385508322,0.328125,0.84375,1,1
961,43,164,207,3,0.080119,0.93445,1,1.98744159,0.0496547978992354,0.0497484555381827,0.86046511627907,0.976744186046512,1,1
962,53,158,211,3,0.08813,0.5469,1,1.324107804,0.049933112873692,0.0497491796041748,0.716981132075472,0.905660377358491,1,1
963,55,148,203,3,0.06941,0.56695,1,1.421127681,0.0493805716661831,0.0497402152168721,0.618181818181818,0.890909090909091,1,1
964,42,165,207,3,0.081385,1.2436,1,2.572654067,0.0501904874060188,0.0503465554194468,0.714285714285714,0.976190476190476,1,1
965,44,148,192,3,0.047758,1.7559,1,6.622985827,0.050062742971698,0.0497725232356959,0.613636363636364,0.931818181818182,1,1
966,43,160,203,3,0.077035,1.1223,1,2.414790201,0.0496882633270679,0.0502706502145745,0.790697674418605,0.953488372093023,1,1
967,64,153,217,3,0.080576,0.62034,1,1.366670995,0.0506622835016578,0.0507289780108207,0.484375,0.796875,1,1
968,62,151,213,3,0.082354,0.42523,1,1.149475594,0.0492600828303985,0.0495480710451453,0.67741935483871,0.806451612903226,1,1
969,49,156,205,3,0.077708,0.80987,1,1.76323166,0.0503680521968871,0.0502961874782937,0.714285714285714,0.959183673469388,1,1
970,45,161,206,3,0.070945,1.4475,1,3.083447765,0.0483518240453196,0.0488185373638635,0.755555555555556,0.977777777777778,1,1
971,48,157,205,3,0.064092,1.7049,1,3.853021674,0.0484645769749204,0.0490231585898942,0.75,0.9375,1,1
972,60,152,212,3,0.086732,0.68667,1,1.454233457,0.049519890260343,0.050729923789958,0.6,0.85,1,1
973,49,166,215,3,0.084583,0.57656,1,1.406231782,0.0506560580105491,0.0499238437680669,0.714285714285714,0.938775510204082,1,1
974,45,156,201,3,0.076496,1.4604,1,3.040685088,0.0491430241909189,0.0493003663238005,0.733333333333333,0.977777777777778,1,1
975,55,152,207,3,0.0811,0.80284,1,1.646911793,0.0492961761039349,0.0493932877942974,0.672727272727273,0.909090909090909,1,1
976,42,156,198,3,0.083181,0.60706,1,1.509463982,0.0513565556105781,0.0504269028895408,0.785714285714286,1,1,1
977,45,160,205,3,0.083889,0.95528,1,1.978506096,0.0495331677733893,0.0497693806273854,0.688888888888889,0.977777777777778,1,1
978,66,147,213,3,0.066893,1.4284,1,2.724760503,0.0498299248004115,0.0503025232026974,0.46969696969697,0.787878787878788,1,1
979,47,163,210,3,0.078319,0.41733,1,1.231518434,0.0504606298692457,0.0507814586824022,0.872340425531915,0.957446808510638,1,1
980,54,161,215,3,0.056821,2.128,1,5.319186532,0.0493641058443006,0.0497586932280757,0.518518518518518,0.87037037037037,1,1
981,58,148,206,3,0.071179,0.96255,1,1.958096873,0.0503779129318734,0.0497883467706588,0.586206896551724,0.931034482758621,1,1
982,59,153,212,3,0.080204,0.45352,1,1.173781185,0.049280968747311,0.0500230926771348,0.661016949152542,0.796610169491525,1,1
983,49,160,209,3,0.084821,0.52943,1,1.339709334,0.0499654911167923,0.0492545596754471,0.795918367346939,0.979591836734694,1,1
984,50,157,207,3,0.074777,0.89139,1,1.919737945,0.05099146687344,0.0504414639801315,0.6,0.94,1,1
985,64,152,216,3,0.074527,0.94534,1,1.885770187,0.048232416835325,0.0488235186580405,0.46875,0.890625,1,1
986,44,157,201,3,0.075854,0.41813,1,1.310722211,0.0497067948658434,0.0502457938056372,0.772727272727273,0.977272727272727,1,1
987,46,155,201,3,0.069144,0.72237,1,1.743347332,0.0489496872260832,0.0492730634150936,0.717391304347826,1,1,1
988,54,156,210,3,0.064815,1.4206,1,3.038702589,0.050488117495875,0.0497479142281611,0.574074074074074,0.925925925925926,1,1
989,66,153,219,3,0.070509,1.2998,1,2.520710292,0.048339294648455,0.0500589149812502,0.454545454545455,0.848484848484849,1,1
990,44,163,207,3,0.082264,0.81246,1,1.775585498,0.051313591026281,0.0511120834490428,0.772727272727273,0.977272727272727,1,1
991,60,151,211,3,0.067108,1.3934,1,2.80073525,0.0498684986045482,0.0500235932693694,0.566666666666667,0.916666666666667,1,1
992,59,151,210,3,0.075542,1.2746,1,2.474440742,0.0502713792599368,0.0503525774801077,0.491525423728814,0.830508474576271,1,1
993,66,151,217,3,0.076962,0.77172,1,1.580212421,0.0497911883186205,0.0502105973153451,0.53030303030303,0.757575757575758,1,1
994,44,153,197,3,0.078134,0.81478,1,1.853576748,0.0507926095909184,0.0502327765322367,0.75,1,1,1
995,59,152,211,3,0.053635,1.0653,1,2.237845165,0.0497332837387347,0.0492249623916313,0.644067796610169,0.88135593220339,1,1
996,62,148,210,3,0.076068,0.88106,1,1.838594522,0.050251856865432,0.0502622188638196,0.483870967741935,0.806451612903226,1,1
997,54,156,210,3,0.079653,0.55344,1,1.320922356,0.0502764043809263,0.0506210330968888,0.759259259259259,0.925925925925926,1,1
998,61,155,216,3,0.059651,1.3144,1,2.694068552,0.0488377167992054,0.049810372919574,0.508196721311475,0.918032786885246,1,1
999,56,156,212,3,0.086996,0.41019,1,1.121542064,0.0498588461069671,0.0503263458263502,0.642857142857143,0.821428571428571,1,1
1000,50,157,207,3,0.079108,0.33341,1,1.112323557,0.0496247781389183,0.0500232943322054,0.8,0.94,1,1
1001,57,151,208,3,0.073661,0.31828,1,1.063806427,0.0491475998962011,0.0495169940775187,0.719298245614035,0.824561403508772,1,1
1002,41,152,193,3,0.06932,0.068447,0,0.944559894,0.0499386011291051,0.0501428426964998,0.951219512195122,1,1,1
1003,64,145,209,3,0.075323,0.12143,0,0.819229336,0.0489151943414169,0.0503332215493452,0.671875,0.65625,1,1
1004,46,157,203,3,0.075741,0.29871,1,1.099779863,0.0484923189186533,0.0490923992043375,0.91304347826087,0.978260869565217,1,1
1005,48,158,206,3,0.0774,0.076887,0,0.840087712,0.0490199298042536,0.0489753444069422,0.8125,0.958333333333333,1,1
1006,42,157,199,3,0.073703,0.80184,1,1.857646667,0.0491471649042063,0.0492804886791089,0.952380952380952,1,1,1
1007,42,161,203,3,0.078231,0.1136,0,0.924393249,0.04945607290903,0.049528575793488,0.928571428571429,0.976190476190476,1,1
1008,46,158,204,3,0.074711,0.36793,1,1.194175988,0.0506125605380635,0.0510407065466505,0.847826086956522,1,1,1
1009,54,149,203,3,0.074696,0.21836,1,0.976621002,0.0498040103300097,0.0505071332291649,0.814814814814815,0.851851851851852,1,1
1010,41,161,202,3,0.07817,0.030257,0,0.828364193,0.0484715534670422,0.0486692316122791,0.951219512195122,0.975609756097561,1,1
1011,48,157,205,3,0.07577,0.26947,1,1.061477523,0.0494766077280484,0.0498450980830404,0.875,0.958333333333333,1,1
1012,44,158,202,3,0.077388,0.16397,0,0.961442884,0.0512007571236242,0.0514763877661914,0.909090909090909,0.954545454545455,1,1
1013,51,156,207,3,0.075666,0.25795,1,1.018932663,0.0493247680959046,0.0495816363596174,0.843137254901961,0.92156862745098,1,1
1014,49,156,205,3,0.07483,0.26194,1,1.056843886,0.049050441009812,0.04941191328469,0.836734693877551,0.918367346938776,1,1
1015,45,161,206,3,0.075362,0.12286,0,0.916206102,0.0493585004307096,0.0497735369826112,0.955555555555556,0.977777777777778,1,1
1016,43,150,193,3,0.075349,0.22922,1,1.071510252,0.0499344524453152,0.0495689105337588,0.86046511627907,1,1,1
1017,55,151,206,3,0.063817,1.0838,1,2.223926051,0.0498208766369305,0.0499822021276264,0.709090909090909,0.836363636363636,1,1
1018,61,146,207,3,0.074669,0.45689,1,1.225481427,0.0487678129033747,0.0490491590140737,0.590163934426229,0.819672131147541,1,1
1019,49,154,203,3,0.075934,0.18217,0,0.951288019,0.0494864409052366,0.049394133495087,0.836734693877551,0.938775510204082,1,1
1020,49,156,205,3,0.072998,0.060107,0,0.835798493,0.0506033931586811,0.0502890736240808,0.836734693877551,0.918367346938776,1,1
1021,62,147,209,3,0.073623,0.3006,1,1.030013779,0.0505312288441858,0.0504019557843982,0.548387096774194,0.741935483870968,1,1
1022,49,153,202,3,0.078165,0.12657,0,0.873790634,0.0503728139130315,0.0501956817970146,0.795918367346939,0.897959183673469,1,1
1023,63,142,205,3,0.073776,0.36221,1,1.112908269,0.048489732450761,0.0490520760664588,0.666666666666667,0.777777777777778,1,1
1024,46,156,202,3,0.07553,0.56019,1,1.453897937,0.0489337194006316,0.0491197195151529,0.934782608695652,0.956521739130435,1,1
1025,46,159,205,3,0.077523,0.051881,0,0.823133254,0.0483619029827121,0.0491567134011691,0.934782608695652,0.934782608695652,1,1
1026,63,145,208,3,0.076409,0.07042,0,0.763150686,0.0505649099475377,0.0505714304089109,0.682539682539683,0.698412698412698,1,1
1027,61,145,206,3,0.075184,0.39143,1,1.104356381,0.0487724088643105,0.0498179776092854,0.688524590163934,0.770491803278688,1,1
1028,45,160,205,3,0.074861,0.09257,0,0.883369821,0.0494694443799842,0.0497300607574135,0.977777777777778,0.977777777777778,1,1
1029,47,148,195,3,0.075331,0.38642,1,1.222552832,0.049410624291864,0.0493024329999895,0.808510638297872,0.978723404255319,1,1
1030,45,156,201,3,0.076781,0.17583,0,0.985229424,0.0496793130240805,0.0497464228622014,0.933333333333333,0.977777777777778,1,1
1031,57,152,209,3,0.075369,0.048254,0,0.769587416,0.0491801215836662,0.0496659499785678,0.771929824561403,0.807017543859649,1,1
1032,46,158,204,3,0.073748,0.11868,0,0.910507532,0.0496121754096674,0.0497804050752638,0.934782608695652,0.978260869565217,1,1
1033,42,158,200,3,0.077004,0.089137,0,0.891074411,0.048800568418039,0.048920582400716,0.976190476190476,0.976190476190476,1,1
1034,46,159,205,3,0.077933,0.13754,0,0.909224044,0.0484585918576548,0.0490768127145956,0.891304347826087,0.91304347826087,1,1
1035,44,160,204,3,0.076278,0.27429,1,1.111133249,0.0501142690177056,0.0502537136454174,0.909090909090909,1,1,1
1036,50,156,206,3,0.075128,0.14749,0,0.908932528,0.0485043159325941,0.0490502242900994,0.84,0.94,1,1
1037,43,163,206,3,0.07576,0.35309,1,1.183377329,0.0505956876988248,0.0505560144508755,0.906976744186046,1,1,1
1038,48,156,204,3,0.075855,0.14418,0,0.9218767,0.0500047424926606,0.0500597873262952,0.895833333333333,0.958333333333333,1,1
1039,52,156,208,3,0.071992,0.44534,1,1.262000503,0.0484175567478161,0.0489985727717842,0.807692307692308,0.923076923076923,1,1
1040,55,151,206,3,0.062613,0.13255,0,0.921680647,0.0502255202243699,0.0504048865201195,0.836363636363636,0.909090909090909,1,1
1041,56,148,204,3,0.076617,0.17025,0,0.891529,0.0489044505486936,0.0489330958838933,0.714285714285714,0.839285714285714,1,1
1042,47,157,204,3,0.076569,0.09518,0,0.86683431,0.0499826368709006,0.0500241830767477,0.872340425531915,0.978723404255319,1,1
1043,45,156,201,3,0.076353,-0.035352,0,0.745757947,0.0491919989804595,0.0492554676984129,0.933333333333333,0.955555555555556,1,1
1044,58,148,206,3,0.075722,0.27292,1,1.013763689,0.0489261954389645,0.0496444940673798,0.724137931034483,0.810344827586207,1,1
1045,55,151,206,3,0.075376,0.27207,1,1.023539302,0.0487374740170062,0.0494135627609636,0.836363636363636,0.836363636363636,1,1
1046,43,149,192,3,0.072265,0.20871,1,1.066097931,0.0491672816188023,0.0493525223489093,0.930232558139535,1,1,1
1047,58,150,208,3,0.075632,0.17357,0,0.8749282,0.049839086683625,0.0507931366691366,0.655172413793103,0.724137931034483,1,1
1048,47,156,203,3,0.076105,0.08284,0,0.856232715,0.0486133179679513,0.0494701932944912,0.914893617021277,0.893617021276596,1,1
1049,57,151,208,3,0.066922,1.1107,1,2.266524181,0.0495199469482109,0.050643891280867,0.649122807017544,0.771929824561403,1,1
1050,49,147,196,3,0.078162,0.20148,1,0.966285989,0.0491734940592838,0.0496375206773065,0.816326530612245,0.918367346938776,1,1
1051,48,152,200,3,0.067571,0.098333,0,0.920154461,0.0499090298534996,0.0500864612576404,0.895833333333333,0.958333333333333,1,1
1052,62,148,210,3,0.067677,0.98092,1,1.922831281,0.0485871241655539,0.0499051197930019,0.580645161290323,0.806451612903226,1,1
1053,57,150,207,3,0.070409,0.25832,1,1.030910166,0.0493735820837621,0.0501001146533728,0.719298245614035,0.789473684210526,1,1
1054,64,146,210,3,0.06143,0.66042,1,1.621967858,0.047625665789566,0.0482802255426295,0.609375,0.828125,1,1
1055,55,153,208,3,0.074034,0.41466,1,1.163228873,0.0501465102942913,0.0505245477319162,0.763636363636364,0.836363636363636,1,1
1056,48,156,204,3,0.075855,0.2669,1,1.054303211,0.0496437386548913,0.0503328936146994,0.833333333333333,0.916666666666667,1,1
1057,51,155,206,3,0.076787,0.2091,1,0.958757675,0.0490015006130716,0.0495106885334707,0.862745098039216,0.882352941176471,1,1
1058,49,155,204,3,0.067544,0.62489,1,1.591618222,0.0498058726191775,0.0497338422531336,0.857142857142857,0.979591836734694,1,1
1059,57,151,208,3,0.072383,0.49345,1,1.255562151,0.0492811121688779,0.0495786053709134,0.701754385964912,0.824561403508772,1,1
1060,43,157,200,3,0.080581,0.12281,0,0.9023784,0.0495361641114652,0.049710333543198,0.953488372093023,0.976744186046512,1,1
1061,60,148,208,3,0.07455,0.12095,0,0.830960118,0.0483189544951792,0.0494518916726409,0.8,0.816666666666667,1,1
1062,48,152,200,3,0.072643,0.09552,0,0.886039874,0.0499006683567354,0.0503952274631276,0.875,0.916666666666667,1,1
1063,51,155,206,3,0.075648,0.18596,0,0.933944883,0.0491089224953813,0.049929332253579,0.843137254901961,0.823529411764706,1,1
1064,44,156,200,3,0.076486,0.2308,1,1.059396962,0.0490263386403755,0.0490469407758242,0.931818181818182,0.954545454545455,1,1
1065,50,154,204,3,0.074675,0.39102,1,1.192003192,0.0491738432807819,0.049768088684476,0.78,0.94,1,1
1066,57,150,207,3,0.076023,0.32104,1,1.067490326,0.0488082467469487,0.0492089724659839,0.754385964912281,0.789473684210526,1,1
1067,45,154,199,3,0.075469,0.090524,0,0.890795703,0.0486632018769961,0.0493042617961234,0.977777777777778,0.933333333333333,1,1
1068,61,147,208,3,0.07706,0.21155,1,0.888835969,0.0491831257007311,0.0487442635025166,0.672131147540984,0.770491803278688,1,1
1069,44,160,204,3,0.075142,0.43189,1,1.299361722,0.0491983658481094,0.0492774570931055,0.931818181818182,1,1,1
1070,41,157,198,3,0.077831,0.099982,0,0.926139213,0.049101397231346,0.049213264053522,0.975609756097561,1,1,1
1071,46,157,203,3,0.074079,0.1425,0,0.928068481,0.0504984241920967,0.0505589226458199,0.891304347826087,0.978260869565217,1,1
1072,50,155,205,3,0.076774,0.35755,1,1.142559927,0.0498178799486442,0.049897200852072,0.88,0.94,1,1
1073,50,156,206,3,0.077821,0.15332,0,0.894127619,0.0491890620258322,0.0503426147677726,0.9,0.92,1,1
1074,51,155,206,3,0.06907,0.69463,1,1.626639578,0.0500096965060224,0.0507828035768532,0.882352941176471,0.862745098039216,1,1
1075,64,142,206,3,0.072843,0.25807,1,0.979558015,0.0483817032540196,0.0491257965992437,0.671875,0.78125,1,1
1076,56,152,208,3,0.073308,0.098012,0,0.830800163,0.0500422856474501,0.0504112119098006,0.857142857142857,0.803571428571429,1,1
1077,65,143,208,3,0.074987,0.26591,1,0.953891433,0.0495314350397516,0.0505606176087358,0.646153846153846,0.646153846153846,1,1
1078,44,157,201,3,0.074551,0.11966,0,0.923736872,0.0491028170857891,0.0493871629143956,0.931818181818182,0.977272727272727,1,1
1079,45,155,200,3,0.07871,0.088382,0,0.865742767,0.049744959044961,0.0499388693435755,0.888888888888889,0.955555555555556,1,1
1080,41,155,196,3,0.074272,0.52359,1,1.459046564,0.0502802315463224,0.0500807616792768,0.902439024390244,1,1,1
1081,50,154,204,3,0.07026,0.48583,1,1.35821489,0.0494800955990574,0.0501941397162281,0.84,0.94,1,1
1082,46,155,201,3,0.074194,0.47432,1,1.328853785,0.0495105110780286,0.0500436738469764,0.826086956521739,0.978260869565217,1,1
1083,44,161,205,3,0.076793,0.061275,0,0.837006203,0.0490655937317469,0.049605467946271,0.977272727272727,0.977272727272727,1,1
1084,48,159,207,3,0.073506,0.14302,0,0.919993758,0.0509916727270269,0.0511296803488535,0.8125,0.916666666666667,1,1
1085,58,151,209,3,0.072734,0.33346,1,1.10615041,0.0502563877240303,0.0512278464257588,0.689655172413793,0.793103448275862,1,1
1086,49,155,204,3,0.070046,0.15822,0,0.944031331,0.0490568967695914,0.0491459101243175,0.938775510204082,1,1,1
