matID P A S S_category C NODFst N_lowHigh mdegree mfitness0 mfitness1 mEffective_deg0 mEffective_deg1 wdegree0 wdegree1 mpredicted_abund0 mpredicted_abund1 mabund0 mabund1 mR0 mR1 mwasigma0 mwasigma1 msigma_c0 msigma_c1 mGamma0 mGamma1 sVisits_perP0 sVisits_perP1 mPollenDep_perP0 mPollenDep_perP1 mSeedProd_perP0 mSeedProd_perP1 mmort_recruit0 mmort_recruit1 PersYoN0 PersYoN1 mOmega0 mOmega1 mrho0 mrho1 mfitness_diff0 mfitness_diff1 fPersP0 fPersP1 criterion_check0 criterion_check1
912 52 151 203 3 0.070555 0.62818 1 10.6538461538462 2.62815392144329 2.97709162999834 6.43907916759062 4.96319314928321 2.90384615384615 2.90384615384699 0.285545319665158+0i 0.243789179459171 0.284372291060865 0.241621923046819 0.0126561073449464 0.0125003841563244 0.646030532726016 0.734739392618411 0.0643370167343484 0.0838780679632591 0.0358457324860806 0.00914452832367285 8.47520178289212 9.23179196546005 6.4969853881208 5.5859462302882 5.18482125432553 4.47464054387569 3.9278655080157 4.30915785572285 2.9186125345059 3.17916014704568 0.047037775365384 0.0235093318090685 0.0490386991889403 0.0485646138805719 26.8779784524855 -4.66034949270646 0.75 0.961538461538462 1 1
913 66 149 215 3 0.080639 0.78708 1 12.0151515151515 1.86261484829824 2.2997052084502 7.55461164195926 4.73192580347145 2.25757575757576 2.25757575757577 0.327172896182007+0i 0.238244916442931 0.325075815395361 0.235725937002114 0.013512051446925 0.0125005030416551 0.542494604309339 0.716360719815317 0.0499175248443137 0.0910441873573644 0.0840268001682667 0.0302838780532197 5.93848479012166 7.21036242203026 5.77965273334304 5.30073346019703 4.60067593615504 4.2357936004558 2.22966951217943 3.3138367465249 2.63046977280557 3.19385181110052 0.103373253330356 0.0308936895452601 0.0499955362395688 0.0496318679321191 -131.969718204947 -25.0655640254649 0.46969696969697 0.772727272727273 1 1
914 44 144 188 3 0.053819 0.53002 1 7.75 3.20034314954763 3.30874051570639 5.15547757667262 4.23908562855943 3.27272727272727 3.27272727272696 0.290228533278333+0i 0.263504671748331 0.289418537562913 0.262578455961795 0.0122393580355113 0.0125007536750802 0.780661280354717 0.860544325723464 0.06120966637477 0.075843519624141 0.0215206163049708 0.00333769880026412 10.0452786058656 10.453897160393 8.08071550308654 7.85454898082309 6.45854553580843 6.26390107131022 5.5979328994374 6.26390501391625 3.06939068512561 3.19424635456496 0.0324748350393228 0.0166538580232874 0.0507840202166855 0.0504917901987244 -54.3930186860219 1.01405664161504 0.863636363636364 1 1 1
915 42 159 201 3 0.084906 0.52609 1 13.5 3.23759079695602 3.37222084121698 8.0673361852931 6.29417422651323 3.78571428571429 3.78571428571498 0.301628823501578+0i 0.280718628348492 0.300062472628763 0.278937791189517 0.0127320369742968 0.0125004296954276 0.629996593672567 0.780576615155287 0.0567917346905738 0.0655275388882116 0.0235858587712679 0.0102029604895467 10.2659771911263 10.5836327578626 6.4492739584512 6.88322940770064 5.14340319987175 5.47236393783819 4.42899525377033 5.21926564051881 2.71176755992016 2.79567657754738 0.0612953546697259 0.0385389718355379 0.0499139401146057 0.0501577948563826 5.54955640464955 -6.65883403299246 0.857142857142857 0.952380952380952 1 1
916 52 152 204 3 0.075025 1.0704 1 11.4038461538462 2.54545638724312 2.89378309654161 7.12471144218766 4.61116271996446 2.92307692307692 2.92307692310061 0.303890173204216+0i 0.252033642853408 0.303243873512932 0.250411494022073 0.0117769223387035 0.0125003627619911 0.61232232075574 0.793999281512857 0.0584105803098263 0.0832449703300876 0.0480852105472937 0.0125667250828837 8.08486841584002 9.23199829397906 6.96215875986114 6.57577744998486 5.52481457174814 5.29253687655724 3.76648064860748 4.89884795007822 2.7658760369979 3.15831520581258 0.0689667402114703 0.0223270139456865 0.0508706709793928 0.0496464691852029 58.4082176184262 -10.4015170217642 0.673076923076923 0.923076923076923 1 1
917 62 154 216 3 0.082321 0.77185 1 12.6774193548387 1.95982453221725 2.35019228361418 8.52001539864487 5.24180902401306 2.48387096774194 2.48387096774228 0.366004895973384+0i 0.248633152047196 0.363947406667302 0.246068510042584 0.00678658776914586 0.012500550545328 0.614844739399427 0.734546059018861 0.0404639931143314 0.0873026812448543 0.100890163296517 0.0293995475126296 6.13920050241291 7.4973201877839 7.48932591417872 5.70421494214954 6.0309609340495 4.5521669568757 2.59803921876675 3.56434875429984 2.47162617629611 3.01840163404129 0.149862763429041 0.0421225365726655 0.0503643546742552 0.0505363437104866 0.840502005658259 -26.2837535269237 0.419354838709677 0.774193548387097 1 1
918 65 152 217 3 0.086235 0.58105 1 13.1076923076923 1.95981899206473 2.29945375419908 8.77459938737639 6.46080951513084 2.33846153846154 2.33846153846616 0.328003042473827+0i 0.251373398787319 0.325701721984729 0.248223072850025 0.0135351393610886 0.0125004333540559 0.497370944874349 0.676817998660992 0.049137015336961 0.0849332671009081 0.083515486046675 0.0345878720687016 6.15149624338629 7.34240042689791 5.68300236413064 5.13288455972216 4.54746056190037 4.10101517630814 2.23706334485059 3.07441304817331 2.63057405144808 3.13984228781218 0.117742643592295 0.0448048156405486 0.0500068439044893 0.0498383911440948 -58.9464264722443 -29.2538205889969 0.476923076923077 0.738461538461539 1 1
919 44 142 186 3 0.047055 1.4303 1 6.68181818181818 3.038347994824 3.32994763439895 4.60518744062338 3.70167207677072 3.22727272727273 3.22727272726973 0.322747700069983+0i 0.263422051067471 0.322229224753083 0.262768753695089 0.0128145056132005 0.0125007981419026 0.777632576891872 0.897536915518673 0.0513918878064906 0.0733436363357945 0.0397165167195638 0.00306323033393126 9.48527191354002 10.353166531626 9.37714760610964 8.44149268598599 7.63899660976753 6.72890537378114 5.76375426081608 6.72890715534982 2.93909833940677 3.20802343233273 0.0321788170339037 0.00901271074737282 0.04946178866836 0.0498996834952736 -19.5645556283151 1.01239019059742 0.75 1 1 1
920 47 155 202 3 0.07687 0.43033 1 11.9148936170213 2.94329938004376 3.09599138638076 7.62662044169741 5.80176759146603 3.29787234042553 3.29787234042567 0.296425559098389+0i 0.256610821985588 0.294848051719589 0.254317781877473 0.0127111787876172 0.0125004499118605 0.619014743415072 0.740593565545009 0.0620346737488856 0.0799171057876486 0.0318238283760703 0.00692737937950199 9.2257691681525 9.71968225663754 6.25462078981706 5.79148145704962 4.99182197233934 4.61379118985147 3.96283270397969 4.51958675238697 2.79749129614947 2.94725849072208 0.058318380716516 0.0305815680521958 0.0500131532316422 0.0510354270582631 20.171409280873 -2.24228461513594 0.787234042553192 0.978723404255319 1 1
921 43 167 210 3 0.088985 0.52381 1 14.8604651162791 3.16567961643604 3.2931444863821 10.3193983467363 7.84717768917181 3.88372093023256 3.88372093023253 0.288900180239606+0i 0.282844228889556 0.287464230212278 0.280584931844366 0.0126133912760075 0.0125004844618496 0.514854732960543 0.676445918976874 0.0595558014693352 0.0656116216981524 0.0220074560102803 0.0134627504096078 10.0779497526527 10.3727572531736 5.27046405692524 5.91285546726606 4.22860705216965 4.73641687540787 3.75291242714069 4.41732353847459 2.59492119379679 2.670829711895 0.0924065951830071 0.0660393622800496 0.0481294645666967 0.0507486676428247 15.0064575915689 -10.0862762312435 0.883720930232558 0.930232558139535 1 1
922 67 152 219 3 0.087392 0.31117 1 13.2835820895522 2.14356060766628 2.22624752183027 8.86008790752038 6.83142275836088 2.26865671641791 2.26865671641803 0.284468452548944+0i 0.261996895521616 0.282521402911128 0.259507378753668 0.0130958997314823 0.0125002495882332 0.525243201614288 0.664480111551528 0.0623711889099563 0.0789484002608663 0.0606069791599436 0.0421929603118875 6.47219821285644 7.01405819841931 5.31228722901531 5.39935615371883 4.3738060866922 4.30997438838653 2.60803192654245 2.94971372666497 2.85287684382488 3.09172302167146 0.0725184266529456 0.0435437605715131 0.0491465997609129 0.0505620203600901 52.9915802101827 -37.2761785589918 0.582089552238806 0.671641791044776 1 1
923 59 151 210 3 0.083623 0.5514 1 12.6271186440678 2.32911757116799 2.55509962368514 7.6768162435771 5.21103593327082 2.5593220338983 2.55932203389835 0.321067601174149+0i 0.25160726188381 0.319648431899618 0.249147870393614 0.0110068596179282 0.0125005739008177 0.545042701382906 0.721210426881554 0.0520439514904923 0.0823263208313256 0.0665107899265277 0.0275253741678352 7.22420503303837 7.92926010187656 6.23475636042495 5.59064706962817 5.04653797306891 4.52629911452258 2.88361311592123 3.64191119345554 2.82270262880307 3.09818772192525 0.0835634691721741 0.0351581092526535 0.0506265609657778 0.0502532667680666 0.806697936111287 -24.8467246864787 0.559322033898305 0.796610169491525 1 1
924 46 164 210 3 0.084703 1.0689 1 13.8913043478261 2.91550422175548 3.10585329202145 9.77903181320482 7.10299441351125 3.56521739130435 3.56521739131782 0.312761267667264+0i 0.269942885354227 0.310957717149123 0.267417862915705 0.0121592382654198 0.012500385779221 0.479242500076327 0.675922680609515 0.0545326524950251 0.0717895555793369 0.0415863555267114 0.0127057363293316 9.20836814609998 9.9760704140599 5.11863521305032 5.66027518890749 4.09584882509382 4.46738186828412 3.06554226786828 4.18664627469392 2.58283496780853 2.79816609173741 0.108904462155683 0.0542751739087139 0.0495336815879679 0.0496627356404967 37.4927350332597 -9.49896159396895 0.739130434782609 0.934782608695652 1 1
925 66 148 214 3 0.060606 1.8304 1 8.96969696969697 1.83028454713323 2.31995455100028 5.6156072002482 3.56907604043414 2.24242424242424 2.24242424242427 0.363688279170091+0i 0.23290954875064 0.361652696589402 0.231225134091574 0.0129255091655217 0.0125005905563082 0.631670670553971 0.823836969093543 0.0423845673901789 0.101998350559781 0.101296736218609 0.0237385056554309 5.87739804530154 7.33465479246417 8.29388764591544 6.24952976004518 6.52686615388345 5.04648280506898 2.7405618390186 4.09213902965984 2.62100183101285 3.27085956961228 0.0995385099490864 0.0177278422260783 0.049533522897008 0.0509976921059862 197.62730663688 -21.8424581810118 0.409090909090909 0.803030303030303 1 1
926 55 155 210 3 0.071085 0.5751 1 11.0181818181818 2.59318712715354 2.78681903690408 6.54318395459782 4.9468251180008 2.81818181818182 2.81818181818216 0.293224389890474+0i 0.24248398540988 0.291332528217467 0.240402950768642 0.012475261008364 0.0113641568881391 0.561109761668957 0.764365722347175 0.0605715625518863 0.0898337868459534 0.0450299676356928 0.0138482412930519 8.09890129825226 8.74084866972783 5.69200538105413 5.90923390888137 4.57282304985462 4.71669672020944 3.20643990007896 4.30519133053653 2.87380368647661 3.10159146345093 0.0499310321082031 0.0225275181911307 0.0487816462504078 0.0509587240940471 6.27098429109379 -11.8973573735598 0.690909090909091 0.909090909090909 1 1
927 52 156 208 3 0.087771 0.51651 1 13.6923076923077 2.58932507346199 2.90512827333701 8.53396504474923 6.62776168963866 3 2.99999999999996 0.303966296545118+0i 0.259269277073077 0.302688852236591 0.256416880414354 0.0114262743004986 0.0125006344696291 0.618518769271836 0.685920777980625 0.0592055905552168 0.0774381596216613 0.0461802992829338 0.0178434792989173 8.249301908097 9.14927316154695 6.60234911031633 5.4110106199722 5.33551370467521 4.32110582869265 3.73929418793869 3.84293132047429 2.749767302699 3.04975772051521 0.0808897273897156 0.0442176522352669 0.0503908947383278 0.0503056361215487 -10.7242284058147 -16.054705645708 0.692307692307692 0.884615384615385 1 1
928 49 147 196 3 0.08191 0.45902 1 12.0408163265306 2.84298493312142 2.98642521516624 6.81325536649682 5.38244407398878 3 2.99999999998735 0.287742340173614+0i 0.259881910902654 0.286591331316388 0.257676166961722 0.0126584351526679 0.0125004208316618 0.658443308340084 0.76374842139003 0.0629976341369079 0.0779909717903412 0.0305177396864664 0.0138785890262113 9.04479436094201 9.34187243640019 6.55671771851975 6.11695255243822 5.25839156840261 4.88563158883484 4.21566781836571 4.50111435539842 3.01493145364734 3.11395747881508 0.0520215950228344 0.0319467753178173 0.0498113947628889 0.0499666231627191 12.7076172305129 -10.9662232264153 0.795918367346939 0.918367346938776 1 1
929 42 167 209 3 0.084545 0.3531 1 14.1190476190476 3.2969803920295 3.49744484866512 9.04727919495069 7.05123451614753 3.97619047619047 3.97619047619001 0.302545814412002+0i 0.273899179241498 0.301209455681561 0.271673174958387 0.0125954269998503 0.0125003883887492 0.64789491780958 0.736301482905248 0.0566717508045982 0.0681803072454499 0.0242599835447419 0.00438529160281104 10.2379235080112 10.7780673645255 6.62436929953363 6.31725866786757 5.26998871747131 5.06721163876167 4.53697168006409 5.06729992094759 2.57480710979923 2.7106516725151 0.0773783361476048 0.0477097925056359 0.049772274382672 0.0496755626202708 3.16820363830478 1.01569378025579 0.857142857142857 1 1 1
930 52 151 203 3 0.075904 0.99334 1 11.4615384615385 2.62223411112078 2.85116193006061 6.81797524957987 4.6094244998531 2.90384615384615 2.90384615384626 0.338190267755961+0i 0.244034310313681 0.337451044719151 0.241942662064697 0.0106884881741418 0.0125005768163981 0.661939967613321 0.781963473765791 0.0483267858027938 0.0868186643055707 0.0635703059320361 0.0108696742882938 8.00515362960456 8.98993669846495 8.06714112773694 5.94789479753529 6.63701733367802 4.75415579957736 4.00952644735996 4.4893449161559 2.75674164728104 3.09587224053159 0.0796329851606859 0.0233128876196507 0.0509310606301943 0.0499648497598367 -126.784877274071 -8.0103134131431 0.596153846153846 0.942307692307692 1 1
931 50 158 208 3 0.058734 1.1369 1 9.28 2.75072986926005 3.06477231464828 6.29122398722151 4.45948447918041 3.16 3.15999999999999 0.287861870225417+0i 0.245139123969757 0.286745785748235 0.243757667695329 0.0121081888724646 0.0125003128696771 0.653163862941174 0.817249992381513 0.066542188769284 0.0845013413595284 0.0322977684540789 0.00605153758478177 8.70773459240514 9.48315295342593 6.57327082415414 6.77593221367862 5.2713572353693 5.41223962273667 4.14673912502232 5.3077210499327 2.75561221278643 3.0009977700715 0.0471851579946578 0.0179184237894537 0.0494176392900603 0.0501684583958359 126.931775832525 -2.04326901209951 0.78 0.98 1 1
932 51 156 207 3 0.071141 0.50959 1 11.0980392156863 2.80666004777674 2.99942274441045 7.02397075599186 5.21851109175984 3.05882352941176 3.05882352941023 0.279514699673673+0i 0.239405586287849 0.278485890206781 0.237116064851284 0.0126685154950528 0.0125003550977962 0.642352781419375 0.739494293721426 0.0665630558271126 0.0886869219473004 0.0294913883326302 0.00480800361115268 8.86492281552973 9.46530580036489 6.37142093859618 5.67006500113945 5.09946532413595 4.51126964097042 4.12986757963682 4.51126951014749 2.89814784353856 3.09442689627273 0.0475253683110006 0.0237506236617258 0.0484658607109213 0.0494150082354605 -23.8324205001906 1.01805716807003 0.803921568627451 1 1 1
933 44 148 192 3 0.072635 1.2527 1 10.75 3.01969328302824 3.3075801182957 6.82807513052704 4.74332986394992 3.36363636363637 3.36363636363743 0.315438585913072+0i 0.269839562540509 0.314780693049005 0.268366905620384 0.0116558426517519 0.0125002632360271 0.635118216543255 0.795584262279936 0.0544137639320029 0.0701527881308909 0.0350291789802238 0.00648890988238662 9.5777162991356 10.4278872665831 7.26497298195399 7.07539245928296 5.8198197038283 5.66546244901097 4.52895618692038 5.54052685727858 2.84742917001328 3.10018270087811 0.0579023599346707 0.0210830704650906 0.0505403412919277 0.0495571258160494 29.1310344407438 -2.65054551792833 0.772727272727273 0.977272727272727 1 1
934 60 157 217 3 0.062845 1.7981 1 9.86666666666667 1.94174786241472 2.62791873543992 7.21959655792224 4.54177176932195 2.61666666666667 2.61666666666793 0.34847815054263+0i 0.232501358200516 0.344823247403935 0.230477509118748 0.0163439176600132 0.0125004332441009 0.554190008202761 0.737450548123339 0.0447042530266453 0.093313541718934 0.0898335738629302 0.0167336536947384 6.26502613834386 8.11187936493951 7.13483531848026 5.40027804536869 5.67149262463107 4.3447739432386 2.71194338961286 3.8602621226755 2.39427750509956 3.10008128596189 0.157066413539157 0.0367405578341655 0.0499862371516538 0.0493958259168051 15.5361853921352 -14.4614845550377 0.466666666666667 0.883333333333333 1 1
935 51 159 210 3 0.072019 1.4316 1 11.4509803921569 2.52812021761879 2.7915121446023 7.59949328411609 4.97575274750963 3.11764705882353 3.11764705882124 0.34504868299238+0i 0.245945714293428 0.344375215845879 0.244077107104001 0.011650278424371 0.0122453955187868 0.648748446639974 0.784272354222293 0.045347956023548 0.0875156194006876 0.070001659842904 0.0108444484395883 7.81034289592336 8.93727621405706 8.24985752976214 6.12108298269668 6.68916770991564 4.84897386028576 3.85936802801275 4.57449963013848 2.50520432510749 2.86667350262421 0.141009429174422 0.0410983500432876 0.0504660340554434 0.0497641392796927 -21.0847763738058 -7.16613582441531 0.568627450980392 0.941176470588235 1 1
936 52 160 212 3 0.079928 0.74241 1 12.7884615384615 2.56371457310176 2.87630389574681 7.96704512739489 5.52806608708736 3.07692307692308 3.07692307692317 0.310454840281465+0i 0.249029161077679 0.307916037078495 0.246713190430588 0.0133151485981281 0.0125005800278154 0.571129166026639 0.743639454101907 0.0550721516023624 0.0841244035904844 0.0532645313416897 0.0131901301439576 7.92990531749492 9.07719961328139 6.01178971660956 5.78946617808501 4.84132813437906 4.57289467330303 3.21393940807848 4.23456526068159 2.57721922818585 2.95008987431574 0.0832867353120731 0.0341818538728005 0.0501103739540819 0.0506723843544018 5.33519629530588 -10.3915235721242 0.653846153846154 0.923076923076923 1 1
937 57 154 211 3 0.076213 0.31083 1 11.7368421052632 2.59614804494994 2.69826369077778 7.31976859421561 6.473526519624 2.70175438596491 2.70175438596492 0.259267533792476+0i 0.243144793787263 0.257835931199432 0.240709541357383 0.0126863811720376 0.0125005095997666 0.57969665464242 0.644423691437056 0.0755952394831509 0.0849768551542699 0.029399135790961 0.0208370354000086 8.04170483580172 8.36615618190783 5.13147145988659 4.9608809456778 4.06701883095869 4.00595454202454 3.24641030552989 3.46902976422858 2.97647516649804 3.09656430109575 0.0420638193190384 0.0313864137410063 0.0499730539217393 0.049973822862808 6.76670820267077 -17.9255072768563 0.789473684210526 0.859649122807018 1 1
938 52 155 207 3 0.079032 0.48151 1 12.25 2.76686042140201 2.9207941086542 7.56114817651355 5.88537480455815 2.98076923076923 2.98076923078232 0.266508286230886+0i 0.2415254082465 0.264642449810439 0.239021988778858 0.0124895192910102 0.0125002535285325 0.522483299889988 0.662711848668035 0.0694243545785559 0.0849515054972324 0.027273389323057 0.00951290090082452 8.73536589000685 9.19630755497472 4.71781332809598 5.00378350917752 3.78087835220789 4.03154378362887 3.1532991181133 3.88335444593255 2.93057436309907 3.08521285713494 0.046318941761894 0.0288856788602378 0.0480904839818041 0.0490766962452689 6.34504784077712 -4.67092104303802 0.826923076923077 0.961538461538462 1 1
939 44 157 201 3 0.077736 0.33628 1 12.2045454545455 3.05642032592583 3.32767748892237 7.7525677851287 6.2719316053653 3.56818181818182 3.56818181818103 0.291410862580934+0i 0.265829488067642 0.289856438199714 0.263844975187351 0.0125946152790909 0.0125007791007956 0.617888906978132 0.711436629006457 0.0617296748084466 0.0721653900932165 0.0256194348030078 0.00444385200548224 9.71010675307574 10.3987783759156 6.03076086192952 5.87179547277359 4.8126836539248 4.74431512352125 4.07081097553033 4.74430478004813 2.72130380340976 2.91430731554369 0.0578684313076548 0.0352621700974585 0.0511016579828957 0.0491672098117352 13.2484818674211 1.0137445131631 0.840909090909091 1 1 1
940 47 161 208 3 0.082992 0.67403 1 13.3617021276596 2.85969170107178 2.95005578192979 8.10747839412483 6.00905983087869 3.42553191489362 3.42553191489413 0.307813775079741+0i 0.2723296375818 0.30582649856054 0.270566016166519 0.0129716497051871 0.0125006133314999 0.593833083864653 0.76111074472121 0.0556711966600274 0.0732686767731679 0.0398792372948258 0.0167924412240139 9.07271227687968 9.44429601000904 6.11634267653714 6.51246711301693 4.87247278772601 5.15429336707068 3.66501372064974 4.62409117437778 2.64855575784686 2.75703051223719 0.070080420846453 0.0357691418452204 0.0498092946157854 0.0503823022511444 17.2743339712491 -14.5101239684623 0.74468085106383 0.893617021276596 1 1
941 43 168 211 3 0.083472 0.84325 1 14.0232558139535 3.10911895314392 3.35304177901361 8.70548031752845 6.69636775163635 3.90697674418605 3.90697674418759 0.299054258653119+0i 0.268924156041416 0.297690066079314 0.266721347026969 0.012807952541818 0.0125005877229172 0.610196363481297 0.732484427426572 0.0581603238463241 0.0699879149174895 0.0272172514007775 0.00442364394201579 9.83056219719317 10.7455122983921 6.22369665386353 6.14277913634908 4.98604349954426 4.82483920231474 4.1968561348367 4.82483915037122 2.51615580047206 2.75033945732607 0.0773763068192874 0.0413747289437195 0.0502785316264929 0.0491406038839566 -170.388527477756 1.01136085074905 0.837209302325581 1 1 1
942 66 152 218 3 0.081639 0.60397 1 12.4090909090909 2.09654388398511 2.30585436055555 8.07866411464413 5.58163268199237 2.3030303030303 2.30303030303089 0.298456346433161+0i 0.238472610618891 0.296921323091482 0.235621038128499 0.00950709955045819 0.0125005920871265 0.483933589370298 0.681764725520475 0.0605595692552421 0.093598321331216 0.0646355731458434 0.0283980306837172 6.59826811363578 7.2066411208193 5.07786989317586 5.03548931835928 4.04625097413321 4.02334529053649 2.33203634756802 3.15268674922179 2.86503747039448 3.12919943403871 0.0760174740800691 0.0336703683500007 0.0494982015952184 0.0508962474675754 -5.85536438122734 -25.5407485414407 0.560606060606061 0.772727272727273 1 1
943 61 151 212 3 0.063837 0.79346 1 9.63934426229508 2.23098576589158 2.63312319462436 6.36587407313805 4.49005052652516 2.47540983606557 2.47540983606316 0.291103798412111+0i 0.224229026250884 0.290294657676375 0.221927368560212 0.0111554710263277 0.012500327940036 0.587366844678222 0.740229351419801 0.0658517663627455 0.0995752321397107 0.0530208250524175 0.0137301385088673 7.17310552090681 8.08361294923703 6.22937191047064 5.34570260516814 4.97404443366358 4.29824920250755 3.1561319759282 3.96157275318128 2.89774461440606 3.26556549605721 0.0545060881948089 0.0188362074970672 0.0502433195472948 0.0491179700610988 174.756548042393 -9.57959532113439 0.622950819672131 0.918032786885246 1 1
944 46 158 204 3 0.073473 1.3945 1 11.6086956521739 2.69176318142356 3.09286855511205 7.76968752821664 4.96390000899581 3.43478260869565 3.43478260869475 0.358467863194405+0i 0.262485796424974 0.357656126285243 0.261160205308408 0.0127408692026971 0.0125003700874235 0.621606602516424 0.815768710658322 0.0413739464007111 0.0764958692226389 0.0718131946229511 0.00863741809149189 8.30112643684851 9.90543746257258 8.25374189500299 7.13684437783493 6.64318959638238 5.62320064575266 3.94806078826471 5.38617876419889 2.41678364617109 2.88386153973691 0.145891907973308 0.0373093899060584 0.0492518053140259 0.0500209992703765 -54.2061864079292 -5.97665942386066 0.58695652173913 0.956521739130435 1 1
945 50 157 207 3 0.076178 1.0937 1 11.96 2.63367945671532 2.95331478750948 7.96372183223459 5.04695676381606 3.14 3.13999999999008 0.321726449464158+0i 0.243777530516443 0.320524332102075 0.241641825018603 0.013123949274069 0.0125003484904567 0.619618209974605 0.748455138238255 0.0530171119222395 0.0862221743384323 0.0513880730997861 0.00690761893955469 8.34205504745908 9.29728834570682 7.10236874434444 5.71702490494731 5.66703898660169 4.56049000153239 3.78810760560923 4.47262689981332 2.6567054291271 2.96091985533067 0.10470220121378 0.0313983223062132 0.0497345950844699 0.0494649757223192 55.5239743952082 -2.20374660102132 0.66 0.98 1 1
946 42 150 192 3 0.074603 0.8404 1 11.1904761904762 3.33614385388777 3.38651078969882 6.45852991666785 5.08863455390808 3.57142857142857 3.57142857142781 0.2992875587575+0i 0.279351989620948 0.298418476705135 0.278062242627706 0.0116406424185309 0.0125003590522995 0.722249060189921 0.823033104599473 0.0561550448155859 0.0667919126225763 0.0204397025854717 0.00648028982570465 10.5049595836001 10.6724053337866 7.81930602900789 7.5648764124782 6.17909166496179 5.99844139859498 5.45974032667852 5.85925297485308 2.94138868340804 2.98827349346136 0.0479111098528449 0.0265112852402742 0.0491916299815268 0.0501385841169239 9.24546319376866 -3.17904454027917 0.880952380952381 0.976190476190476 1 1
947 51 155 206 3 0.06439 1.7895 1 9.98039215686275 2.51726062142467 2.8593355334229 6.54422542606533 4.32817658425028 3.03921568627451 3.03921568627276 0.332906461535737+0i 0.251321465889341 0.329873529618981 0.249834832120181 0.0146897161970655 0.0125005648157367 0.57235361037931 0.80432832692787 0.0480894360592656 0.0846502988904428 0.064439150016111 0.0124739359651827 7.97159665381107 9.02472731748584 6.92509546208894 6.59604904868359 5.50506645538425 5.26921278209781 3.39621916217027 4.87039234437272 2.622912447383 2.96942640769385 0.0820227086278867 0.021135315864978 0.0494439879651681 0.0501509685289565 29.592607367441 -10.258842414424 0.607843137254902 0.92156862745098 1 1
948 42 129 171 3 0.054817 0.84104 1 7.07142857142857 3.08169311845423 3.41466396439703 4.83296376276064 3.72075866027246 3.07142857142857 3.07142857142858 0.339431741761999+0i 0.270212842669294 0.339061879392819 0.269503827813699 0.0125387826216241 0.0125005304611796 0.818139216475448 0.883161522340952 0.0463264232999592 0.0706398668673853 0.0457436448294385 0.00300193425713551 9.85684834998466 10.7379867847636 10.6897157139952 8.53760993034057 8.44008146430203 6.9037608564569 6.06527908016426 6.90375828550764 3.20920643952989 3.49608872061733 0.0417410895531005 0.0119952061510282 0.0503655303914236 0.0505320270408978 -8.8136710720587 1.01566798438824 0.714285714285714 1 1 1
949 45 164 209 3 0.057724 1.6114 1 9.46666666666667 2.93490632575329 3.21271663427102 6.4300020457959 4.61096697405371 3.64444444444445 3.64444444444429 0.311942589174051+0i 0.26265063969374 0.31066745808203 0.261713986759672 0.012624493626029 0.0125005867917097 0.718472909013157 0.859493461685873 0.0537976860047581 0.0752195121243379 0.037703245203442 0.00590368599375955 9.33824974263998 10.0560142090926 8.19911478523199 7.73533117047882 6.51130122221035 6.1137483567565 4.95450747459005 5.9818028885227 2.56232462450487 2.75927219151724 0.059174978199077 0.0191887292324212 0.0499646185587359 0.0499278615088043 53.5744514197882 -2.59689230010306 0.755555555555556 0.977777777777778 1 1
950 45 159 204 3 0.083718 0.48856 1 13.3111111111111 2.89534669851609 3.11656731893813 7.97133797838987 6.06655667547989 3.53333333333333 3.53333333333338 0.319547831748403+0i 0.266398670428018 0.31827583069689 0.264206484004729 0.0103123315394558 0.0125004340223032 0.707133823970178 0.745916451802359 0.0528224278472506 0.0741293758902085 0.0406430012328936 0.00973420805618466 9.31081977332149 9.88880828794347 7.79232645073173 6.05847736570571 6.09588706106194 4.82869639756362 4.50768602421191 4.62152059387439 2.63513767169476 2.79871932677639 0.0745306027388117 0.0358511120355577 0.0506984281144178 0.0496313953982327 -2.70217932065301 -5.99949444889185 0.733333333333333 0.955555555555556 1 1
951 52 160 212 3 0.080048 1.0991 1 12.8076923076923 2.55747477586025 2.87607641035325 9.17777777910942 6.30292828052714 3.07692307692308 3.07692307692391 0.310693389249869+0i 0.249654194776838 0.308590111822334 0.247181821032988 0.0130847780695228 0.0125005699096184 0.479433502876535 0.664158591675521 0.0525065789971064 0.0809906644481293 0.0531319020113472 0.013421425479224 8.13978123250575 9.03280291136482 5.34305193450104 5.04661343199689 4.27394328790016 4.06454862107416 2.84372002075423 3.76603419478009 2.64542890056437 2.93566094619497 0.119056405183018 0.0526030547451213 0.0496582919151335 0.0486917687014318 40.6120053275757 -10.0516013720895 0.653846153846154 0.923076923076923 1 1
952 45 168 213 3 0.079365 0.71121 1 13.3333333333333 2.9931056720724 3.26836988652198 8.02685310345579 5.99126767474353 3.73333333333333 3.73333333333339 0.330840559425219+0i 0.258766771734158 0.32980540588564 0.257038678741513 0.0105854023890548 0.0125005912959766 0.664788143009994 0.74326170890663 0.0497761798616492 0.0754967025923102 0.0459560067076697 0.00433329914349289 9.26430586384723 10.1878856661786 7.52442551754587 6.18495588954177 6.07721592959378 4.9531270489482 4.36038323605982 4.95316353054174 2.48151049924479 2.72889794629779 0.0815712003089069 0.0340453255560611 0.0498929310286719 0.0491470431183732 8.74234273656967 1.01341225111153 0.711111111111111 1 1 1
